,date,name,lat,lon,elev,location,location2,species,height,notes,persons,orig_name
139,2023-08-24 21:14:55+00:00,Tas Farm 0078,61.144434,-45.614866,31,Tasiusaq,Tasiusaq,larix,3.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0078
140,2023-08-24 21:36:23+00:00,Tas Farm 0079,61.144457,-45.615066,31,Tasiusaq,Tasiusaq,engelmannii,3.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0079
141,2023-08-24 21:37:27+00:00,Tas Farm 0080,61.144491,-45.615046,31,Tasiusaq,Tasiusaq,engelmannii,5.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0080
142,2023-08-24 21:38:41+00:00,Tas Farm 0081,61.144463,-45.615008,31,Tasiusaq,Tasiusaq,engelmannii,3.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0081
143,2023-08-24 21:39:45+00:00,Tas Farm 0082,61.144445,-45.614939,31,Tasiusaq,Tasiusaq,engelmannii,4.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0082
144,2023-08-24 21:41:08+00:00,Tas Farm 0083,61.144471,-45.614914,31,Tasiusaq,Tasiusaq,engelmannii,5.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0083
145,2023-08-24 21:42:52+00:00,Tas Farm 0084,61.144443,-45.614840,31,Tasiusaq,Tasiusaq,engelmannii,3.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0084
146,2023-08-24 21:44:44+00:00,Tas Farm 0085,61.144485,-45.614860,31,Tasiusaq,Tasiusaq,engelmannii,5.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0085
147,2023-08-24 21:45:40+00:00,Tas Farm 0086,61.144475,-45.614790,31,Tasiusaq,Tasiusaq,engelmannii,4.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0086
148,2023-08-24 21:52:21+00:00,Tas Farm 0087,61.144186,-45.616028,19,Tasiusaq,Tasiusaq,contorta,6.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0087
149,2023-08-24 21:53:50+00:00,Tas Farm 0088,61.144216,-45.616030,19,Tasiusaq,Tasiusaq,contorta,9.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0088
150,2023-08-24 21:55:27+00:00,Tas Farm 0089,61.144164,-45.615990,19,Tasiusaq,Tasiusaq,contorta,8.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0089
151,2023-08-24 21:57:25+00:00,Tas Farm 0090,61.144150,-45.616135,18,Tasiusaq,Tasiusaq,contorta,5.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0090
152,2023-08-24 21:59:15+00:00,Tas Farm 0091,61.144186,-45.616211,18,Tasiusaq,Tasiusaq,contorta,4.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0091
153,2023-08-24 22:14:54+00:00,Tas Farm 0092,61.144165,-45.616336,15,Tasiusaq,Tasiusaq,alnus,54.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0092
154,2023-08-24 22:15:28+00:00,Tas Farm 0093,61.144160,-45.616403,14,Tasiusaq,Tasiusaq,alnus,34.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0093
155,2023-08-24 22:16:03+00:00,Tas Farm 0094,61.144161,-45.616481,14,Tasiusaq,Tasiusaq,alnus,53.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0094
156,2023-08-24 22:16:51+00:00,Tas Farm 0095,61.144216,-45.616308,14,Tasiusaq,Tasiusaq,alnus,57.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0095
157,2023-08-24 22:18:38+00:00,Tas Farm 0096,61.144195,-45.616118,16,Tasiusaq,Tasiusaq,alnus,5.0,below Lennert family white house buried in willow,"Jason, Jacob, Mette",Tas Farm 0096
158,2023-08-24 22:18:47+00:00,Tas Farm 0097,61.144195,-45.616120,17,Tasiusaq,Tasiusaq,alnus,17.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0097
159,2023-08-24 22:19:47+00:00,Tas Farm 0098,61.144133,-45.616181,16,Tasiusaq,Tasiusaq,alnus,34.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0098
160,2023-08-24 22:20:33+00:00,Tas Farm 0099,61.144157,-45.616101,16,Tasiusaq,Tasiusaq,alnus,30.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0099
161,2023-08-24 22:22:21+00:00,Tas Farm 0100,61.144168,-45.616045,17,Tasiusaq,Tasiusaq,alnus,62.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0100
162,2023-08-24 22:23:23+00:00,Tas Farm 0101,61.144236,-45.616117,17,Tasiusaq,Tasiusaq,alnus,12.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0101
163,2023-08-24 22:25:34+00:00,Tas Farm 0102,61.144282,-45.616031,17,Tasiusaq,Tasiusaq,alnus,57.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0102
164,2023-08-24 22:31:07+00:00,Tas Farm 0103,61.144233,-45.615972,17,Tasiusaq,Tasiusaq,alnus,55.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0103
165,2023-08-24 22:31:29+00:00,Tas Farm 0104,61.144209,-45.615926,17,Tasiusaq,Tasiusaq,alnus,27.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0104
166,2023-08-24 22:32:37+00:00,Tas Farm 0105,61.144141,-45.615840,18,Tasiusaq,Tasiusaq,alnus,32.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0105
167,2023-08-24 22:35:00+00:00,Tas Farm 0106,61.144125,-45.615892,18,Tasiusaq,Tasiusaq,alnus,40.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0106
168,2023-08-24 22:37:45+00:00,Tas Farm 0107,61.144123,-45.615991,18,Tasiusaq,Tasiusaq,alnus,30.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0107
169,2023-08-25 14:05:25+00:00,Tas Farm 0108,61.144398,-45.615141,52,Tasiusaq,Tasiusaq,larix,20.0,RELOCATED from Tasermiut hostel,"Jason, Jacob, Mette",Tas Farm 0108
170,2023-08-25 14:06:09+00:00,Tas Farm 0109,61.144388,-45.615137,52,Tasiusaq,Tasiusaq,engelmannii,8.0,RELOCATED from Tasermiut hostel,"Jason, Jacob, Mette",Tas Farm 0109
171,2023-08-25 14:06:32+00:00,Tas Farm 0110,61.144442,-45.615132,52,Tasiusaq,Tasiusaq,contorta,13.0,RELOCATED from Tasermiut hostel,"Jason, Jacob, Mette",Tas Farm 0110
172,2023-08-25 14:07:20+00:00,Tas Farm 0111,61.144432,-45.615068,53,Tasiusaq,Tasiusaq,engelmannii,10.0,RELOCATED from Tasermiut hostel,"Jason, Jacob, Mette",Tas Farm 0111
173,2023-08-25 14:08:03+00:00,Tas Farm 0112,61.144398,-45.615061,53,Tasiusaq,Tasiusaq,larix,12.0,RELOCATED from Tasermiut hostel,"Jason, Jacob, Mette",Tas Farm 0112
174,2023-08-25 14:08:45+00:00,Tas Farm 0113,61.144428,-45.615068,53,Tasiusaq,Tasiusaq,engelmannii,11.0,RELOCATED from Tasermiut hostel,"Jason, Jacob, Mette",Tas Farm 0113
175,2023-08-25 14:09:30+00:00,Tas Farm 0114,61.144460,-45.615027,53,Tasiusaq,Tasiusaq,contorta,11.0,RELOCATED from Tasermiut hostel,"Jason, Jacob, Mette",Tas Farm 0114
176,2023-08-25 14:10:25+00:00,Tas Farm 0115,61.144439,-45.614996,53,Tasiusaq,Tasiusaq,alnus,49.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0115
177,2023-08-25 14:11:11+00:00,Tas Farm 0116,61.144413,-45.614975,53,Tasiusaq,Tasiusaq,alnus,56.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0116
178,2023-08-25 14:12:45+00:00,Tas Farm 0117,61.144482,-45.614908,53,Tasiusaq,Tasiusaq,alnus,53.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0117
179,2023-08-25 14:13:03+00:00,Tas Farm 0118,61.144509,-45.614901,53,Tasiusaq,Tasiusaq,alnus,40.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0118
180,2023-08-25 14:13:46+00:00,Tas Farm 0119,61.144485,-45.614947,53,Tasiusaq,Tasiusaq,alnus,41.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0119
181,2023-08-25 14:14:17+00:00,Tas Farm 0120,61.144563,-45.614897,53,Tasiusaq,Tasiusaq,alnus,42.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0120
182,2023-08-25 14:15:10+00:00,Tas Farm 0121,61.144543,-45.614872,53,Tasiusaq,Tasiusaq,alnus,26.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0121
183,2023-08-25 14:16:29+00:00,Tas Farm 0122,61.144535,-45.614991,53,Tasiusaq,Tasiusaq,alnus,35.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0122
184,2023-08-25 14:17:34+00:00,Tas Farm 0123,61.144535,-45.615054,53,Tasiusaq,Tasiusaq,alnus,30.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0123
185,2023-08-25 14:18:59+00:00,Tas Farm 0124,61.144603,-45.614889,53,Tasiusaq,Tasiusaq,alnus,37.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0124
186,2023-08-25 14:21:44+00:00,Tas Farm 0125,61.144622,-45.614809,53,Tasiusaq,Tasiusaq,alnus,43.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0125
187,2023-08-25 14:24:32+00:00,Tas Farm 0126,61.144682,-45.614810,55,Tasiusaq,Tasiusaq,alnus,35.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0126
188,2023-08-25 14:24:39+00:00,Tas Farm 0127,61.144682,-45.614812,54,Tasiusaq,Tasiusaq,alnus,27.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0127
189,2023-08-25 14:27:39+00:00,Tas Farm 0128,61.144429,-45.614900,55,Tasiusaq,Tasiusaq,alnus,35.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0128
190,2023-08-25 14:30:03+00:00,Tas Farm 0129,61.144387,-45.614968,55,Tasiusaq,Tasiusaq,alnus,25.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0129
191,2023-08-25 14:32:24+00:00,Tas Farm 0130,61.144353,-45.615038,55,Tasiusaq,Tasiusaq,alnus,28.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0130
192,2023-08-25 14:35:19+00:00,Tas Farm 0131,61.144352,-45.614928,55,Tasiusaq,Tasiusaq,alnus,17.0,above Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0131
193,2023-08-25 14:39:36+00:00,Tas Farm 0132,61.144242,-45.616156,45,Tasiusaq,Tasiusaq,alnus,18.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0132
194,2023-08-25 14:40:25+00:00,Tas Farm 0133,61.144230,-45.616195,45,Tasiusaq,Tasiusaq,alnus,19.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0133
195,2023-08-25 14:41:56+00:00,Tas Farm 0134,61.144227,-45.616276,45,Tasiusaq,Tasiusaq,alnus,13.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0134
196,2023-08-25 14:42:43+00:00,Tas Farm 0135,61.144257,-45.616220,45,Tasiusaq,Tasiusaq,alnus,15.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0135
197,2023-08-25 14:43:39+00:00,Tas Farm 0136,61.144257,-45.616142,45,Tasiusaq,Tasiusaq,alnus,15.0,below Lennert family white house,"Jason, Jacob, Mette",Tas Farm 0136
198,2023-08-28 19:30:26+00:00,contorta 01,61.156336,-45.420253,27,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230001
199,2023-08-28 19:31:23+00:00,contorta 02,61.156313,-45.420215,26,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230002
200,2023-08-28 19:31:43+00:00,contorta 03,61.156300,-45.420151,27,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230003
201,2023-08-28 19:33:17+00:00,contorta 04,61.156193,-45.419813,28,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230004
202,2023-08-28 19:34:11+00:00,contorta 05,61.156169,-45.419740,29,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230005
203,2023-08-28 19:35:40+00:00,contorta 06,61.156131,-45.419612,28,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230006
204,2023-08-28 19:37:09+00:00,contorta 07,61.156143,-45.419520,28,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230007
205,2023-08-28 19:38:10+00:00,contorta 08,61.156303,-45.419875,29,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230008
206,2023-08-28 19:39:41+00:00,contorta 09,61.156381,-45.419641,30,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230009
207,2023-08-28 19:39:57+00:00,contorta 10,61.156382,-45.419671,31,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230010
208,2023-08-28 19:40:39+00:00,contorta 11,61.156378,-45.419723,30,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230011
209,2023-08-28 19:40:48+00:00,contorta 12,61.156376,-45.419740,32,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230012
210,2023-08-28 19:42:18+00:00,contorta 13,61.156369,-45.419662,31,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230013
211,2023-08-28 19:44:02+00:00,contorta 14,61.156384,-45.419644,31,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230014
212,2023-08-28 19:44:33+00:00,contorta 15,61.156400,-45.419638,31,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230015
213,2023-08-28 19:45:15+00:00,contorta 16,61.156432,-45.419472,31,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230016
214,2023-08-28 19:46:10+00:00,contorta 17,61.156423,-45.419450,31,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230017
215,2023-08-28 19:49:44+00:00,contorta 18,61.155982,-45.419226,32,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230018
216,2023-08-28 19:50:13+00:00,contorta 19,61.155959,-45.419254,33,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230019
217,2023-08-28 19:51:33+00:00,contorta 20,61.155973,-45.419371,33,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230020
218,2023-08-28 19:52:17+00:00,contorta 21,61.155972,-45.419465,33,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230021
219,2023-08-28 19:53:39+00:00,contorta 22,61.155996,-45.419586,33,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230022
220,2023-08-28 19:54:25+00:00,contorta 23,61.155967,-45.419566,33,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230023
221,2023-08-28 19:55:58+00:00,contorta 24,61.155984,-45.419696,32,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230024
222,2023-08-28 19:56:39+00:00,contorta 25,61.156014,-45.419778,32,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230025
223,2023-08-28 19:57:50+00:00,contorta 26,61.155979,-45.419894,32,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230026
224,2023-08-28 19:58:25+00:00,contorta 27,61.155993,-45.419942,32,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230027
225,2023-08-28 19:58:43+00:00,contorta 28,61.155978,-45.419983,32,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230028
226,2023-08-28 19:59:31+00:00,contorta 29,61.155942,-45.420075,32,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230029
227,2023-08-28 20:00:07+00:00,contorta 30,61.155987,-45.420073,32,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230030
228,2023-08-28 20:00:44+00:00,contorta 31,61.155989,-45.420112,32,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230031
229,2023-08-28 20:01:14+00:00,contorta 32,61.155975,-45.420152,32,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230032
230,2023-08-28 20:01:44+00:00,contorta 33,61.155977,-45.420197,32,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230033
231,2023-08-28 20:03:12+00:00,contorta 34,61.156015,-45.420149,32,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230034
232,2023-08-28 20:03:33+00:00,contorta 35,61.156019,-45.420231,30,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230035
233,2023-08-28 20:04:27+00:00,contorta 36,61.156030,-45.420147,30,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230036
234,2023-08-28 20:05:02+00:00,contorta 37,61.156033,-45.420086,30,Narsarsuaq,hotel,contorta,,,"Jason, Jacob, Mette",Hotel230037
235,2023-08-28 20:09:06+00:00,Engelm0001,61.156089,-45.418843,33,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0001
236,2023-08-28 20:09:38+00:00,Engelm0002,61.156090,-45.418793,33,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0002
237,2023-08-28 20:10:01+00:00,Engelm0003,61.156113,-45.418763,33,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0003
238,2023-08-28 20:13:28+00:00,Engelm0004,61.156160,-45.418756,32,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0004
239,2023-08-28 20:14:01+00:00,Engelm0005,61.156173,-45.418817,32,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0005
240,2023-08-28 20:14:38+00:00,Engelm0006,61.156144,-45.418882,32,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0006
241,2023-08-28 20:17:05+00:00,Engelm0007,61.156365,-45.418992,32,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0007
242,2023-08-28 20:18:02+00:00,Engelm0008,61.156401,-45.419028,33,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0008
243,2023-08-28 20:18:43+00:00,Engelm0009,61.156432,-45.419005,33,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0009
244,2023-08-28 20:19:22+00:00,Engelm0010,61.156488,-45.419056,33,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0010
245,2023-08-28 20:19:55+00:00,Engelm0011,61.156523,-45.419009,34,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0011
246,2023-08-28 20:20:46+00:00,Engelm0012,61.156478,-45.419078,33,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0012
247,2023-08-28 20:21:06+00:00,Engelm0013,61.156462,-45.419145,33,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0013
248,2023-08-28 20:21:30+00:00,Engelm0014,61.156463,-45.419197,33,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0014
249,2023-08-28 20:22:14+00:00,Engelm0015,61.156464,-45.419289,33,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0015
250,2023-08-28 20:22:34+00:00,Engelm0016,61.156421,-45.419351,33,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0016
251,2023-08-28 20:23:12+00:00,Engelm0017,61.156411,-45.419445,33,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0017
252,2023-08-28 20:24:02+00:00,Engelm0018,61.156388,-45.419435,33,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0018
253,2023-08-28 20:24:47+00:00,Engelm0019,61.156416,-45.419532,31,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0019
254,2023-08-28 20:28:57+00:00,Engelm0020,61.156028,-45.421534,25,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0020
255,2023-08-28 20:29:16+00:00,Engelm0021,61.156016,-45.421581,26,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0021
256,2023-08-28 20:30:05+00:00,Engelm0022,61.155993,-45.421748,26,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0022
257,2023-08-28 20:30:36+00:00,Engelm0023,61.155950,-45.421795,25,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0023
258,2023-08-28 20:31:12+00:00,Engelm0024,61.155897,-45.421743,25,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0024
259,2023-08-28 20:31:47+00:00,Engelm0025,61.155838,-45.421824,25,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0025
260,2023-08-28 20:32:30+00:00,Engelm0026,61.155896,-45.422019,25,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0026
261,2023-08-28 20:33:14+00:00,Engelm0027,61.155898,-45.421923,24,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0027
262,2023-08-28 20:34:08+00:00,Engelm0028,61.155913,-45.422062,22,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0028
263,2023-08-28 20:34:51+00:00,Engelm0029,61.156164,-45.421754,24,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0029
264,2023-08-28 20:35:08+00:00,Engelm0030,61.156170,-45.421787,25,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0030
265,2023-08-28 20:35:26+00:00,Engelm0031,61.156195,-45.421775,24,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0031
266,2023-08-28 20:36:31+00:00,Engelm0032,61.156053,-45.422089,23,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0032
267,2023-08-28 20:37:01+00:00,Engelm0033,61.156055,-45.422054,24,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0033
268,2023-08-28 20:37:29+00:00,Engelm0034,61.156031,-45.422151,24,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0034
269,2023-08-28 20:37:31+00:00,Engelm0035,61.156032,-45.422151,24,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0035
270,2023-08-28 20:38:05+00:00,Engelm0036,61.156055,-45.421664,24,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0036
271,2023-08-28 20:38:22+00:00,Engelm0037,61.156072,-45.421606,25,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0037
272,2023-08-28 20:38:49+00:00,Engelm0038,61.156086,-45.421560,25,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0038
273,2023-08-28 20:39:12+00:00,Engelm0039,61.156028,-45.421533,25,Narsarsuaq,hotel,engelmannii,,,"Jason, Jacob, Mette",Engelm0039
274,2023-08-29 11:31:22+00:00,Alder0001,61.170230,-45.402576,59,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0001
275,2023-08-29 11:31:31+00:00,Alder0002,61.170247,-45.402645,59,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0002
276,2023-08-29 11:31:37+00:00,Alder0003,61.170262,-45.402703,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0003
277,2023-08-29 11:31:44+00:00,Alder0004,61.170262,-45.402790,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0004
278,2023-08-29 11:32:24+00:00,Alder0005,61.170183,-45.402754,59,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0005
279,2023-08-29 11:32:37+00:00,Alder0006,61.170229,-45.402793,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0006
280,2023-08-29 11:33:03+00:00,Alder0007,61.170152,-45.402945,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0007
281,2023-08-29 11:33:34+00:00,Alder0008,61.170138,-45.403038,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0008
282,2023-08-29 11:33:53+00:00,Alder0009,61.170155,-45.403111,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0009
283,2023-08-29 11:34:18+00:00,Alder0010,61.170208,-45.403145,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0010
284,2023-08-29 11:34:38+00:00,Alder0011,61.170239,-45.403189,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0011
285,2023-08-29 11:35:49+00:00,Alder0012,61.170236,-45.403107,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0012
286,2023-08-29 11:36:23+00:00,Alder0013,61.170174,-45.403228,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0013
287,2023-08-29 11:36:46+00:00,Alder0014,61.170165,-45.403343,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0014
288,2023-08-29 11:37:18+00:00,Alder0015,61.170128,-45.403391,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0015
289,2023-08-29 11:38:18+00:00,Alder0016,61.170103,-45.403438,59,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0016
290,2023-08-29 11:38:45+00:00,Alder0017,61.170090,-45.403410,59,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0017
291,2023-08-29 11:39:06+00:00,Alder0018,61.170094,-45.403288,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0018
292,2023-08-29 11:39:26+00:00,Alder0019,61.170052,-45.403345,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0019
293,2023-08-29 11:40:01+00:00,Alder0020,61.170018,-45.403300,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0020
294,2023-08-29 11:40:51+00:00,Alder0021,61.169958,-45.403514,59,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0021
295,2023-08-29 11:41:22+00:00,Alder0022,61.169954,-45.403595,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0022
296,2023-08-29 11:41:40+00:00,Alder0023,61.169999,-45.403607,58,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0023
297,2023-08-29 11:42:28+00:00,Alder0024,61.169757,-45.404101,59,Narsarsuaq,IKEA,alnus,,,"Jason, Jacob, Mette, Filip",Alder0024
