Timestamp,Name,Height_of_planting,Species,notes,Latitude,Longitude,Altitude,Accuracy
2022-12-07 13:27:00.001,o28,,oak,,55.58608037162260,11.837057068607800,47.789928616024600,11.837057068607800
2022-12-07 13:27:00.001,o29,,oak,,55.58608037162260,11.837057068607800,47.789928616024600,11.837057068607800
2022-12-07 13:27:00.001,o30,,oak,,55.58608037162260,11.837057068607800,47.789928616024600,11.837057068607800
2022-12-07 13:27:00.001,31,,oak,,55.58608037162260,11.837057068607800,47.789928616024600,11.837057068607800
2022-12-07 13:27:00.001,o32,,oak,,55.58608037162260,11.837057068607800,47.789928616024600,11.837057068607800
2022-12-07 13:27:00.001,o33,,oak,,55.58608037162260,11.837057068607800,47.789928616024600,11.837057068607800
2022-12-07 13:27:00.001,o34,,oak,,55.58608037162260,11.837057068607800,47.789928616024600,11.837057068607800
2022-12-07 13:27:00.001,o35,,oak,,55.58608037162260,11.837057068607800,47.789928616024600,11.837057068607800
2022-12-07 13:27:00.001,o36,,oak,,55.58608037162260,11.837057068607800,47.789928616024600,11.837057068607800
2022-12-07 13:27:00.001,o37,,oak,,55.58608037162260,11.837057068607800,47.789928616024600,11.837057068607800
2022-12-07 13:27:00.001,o38,,oak,,55.58608037162260,11.837057068607800,47.789928616024600,11.837057068607800
2022-12-07 13:27:00.001,o39,,oak,,55.58608037162260,11.837057068607800,47.789928616024600,11.837057068607800
2022-12-07 13:27:00.001,o40,,oak,,55.58608037162260,11.837057068607800,47.789928616024600,11.837057068607800
