Timestamp,Name,Height_of_planting,Species,notes,Latitude,Longitude,Altitude,Accuracy
2022-11-26 13:51:02.997,ch 03,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,ch 04,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,ch 05,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,bush 12,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,ch 07,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,ch 08,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,ch 09,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,ch 10,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,ch 12,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,w01,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,w02,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,w04,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,w05,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,w06,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,w07,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,w08,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,w09,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,w10,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:51:02.997,w11,,,,55.58757358938010,11.841075266331600,58.61857805214820,11.841075266331600
2022-11-26 13:58:38.995,11,,,,55.588933608454900,11.841048044855800,58.867558969184800,4.758837553108610
2022-11-26 13:58:58.995,10,,,,55.58883921574300,11.841077818911000,58.48083680961280,4.765032460914000
2022-11-26 13:59:41.999,9,,,,55.588836486189800,11.84107543410350,58.296783476136600,4.740823043344700
2022-11-26 14:02:41.998,1,,,,55.58757386827620,11.841066526841500,58.531748462468400,4.791849811409340
2022-11-26 14:02:53.998,2,,,,55.58761850278880,11.841103968024200,59.03434864524750,4.831223004896590
2022-11-26 14:03:03.998,3,,,,55.58766187804700,11.84115156816080,59.567309465259300,4.826951559102160
2022-11-26 14:03:22.998,3,,,,55.58766576399980,11.841156852971000,58.874643239192700,4.759453536381140
2022-11-26 14:03:33.998,3,,,,55.587666458062400,11.841158517682100,58.60002585593610,4.75216710663811
2022-11-26 14:03:55.998,4,,,,55.58770420167440,11.841199266995300,59.13131567183880,4.745438322536470
2022-11-26 14:04:08.998,5,,,,55.58776079820430,11.841223058988800,59.912867362611000,4.739220709327220
2022-11-26 14:04:52.998,6,,,,55.58775729629550,11.84121143877720,60.29614583123480,4.731203786988170
2022-11-26 14:05:10.998,7,,,,55.5878081057054,11.841227771149900,59.80534915998580,4.737243593813710
2022-11-26 14:05:20.998,8,,,,55.58786001120760,11.841243799651800,59.8346376363188,4.7357533957182700
2022-11-26 14:05:36.998,9,,,,55.58790588079760,11.841246926970400,59.244510812684900,4.738650796440020
2022-11-26 14:05:46.998,10,,,,55.58796985090780,11.841253530094900,59.30790250655260,4.738669286698830
2022-11-26 14:06:12.998,12,,,,55.58803376607950,11.841239194654300,59.47946139238780,4.730713630383750
2022-11-26 14:06:22.998,13,,,,55.58808247264750,11.841237759811700,59.492410962469900,4.729627059278710
2022-11-26 14:06:39.998,14,,,,55.58820012323990,11.841238349493800,59.079858565703000,4.751309540348000
2022-11-26 14:06:57.998,15,,,,55.5882877250787,11.841220105775500,59.10743697080760,4.758610683879260
2022-11-26 14:07:11.998,16,,,,55.58838326926600,11.841203846524300,59.176429903134700,4.763671832677110
2022-11-26 14:07:24.998,17,,,,55.588483440216700,11.841189441812700,59.04496007785200,4.757542836357720
2022-11-26 14:07:37.998,18,,,,55.58857199297000,11.84117330656860,59.25602847896520,4.763539260131440
2022-11-26 14:07:49.998,19,,,,55.58866208909900,11.841139948962100,58.98426262289290,4.758963043985650
2022-11-26 14:08:04.997,20,,,,55.588746077548500,11.841120992897400,58.72163458261640,4.767111761496690
2022-11-26 14:08:17.998,21,,,,55.588843281082100,11.841084467500700,58.451427860185500,4.7462908140406800
2022-11-26 14:08:30.998,22,,,,55.58893327850580,11.841042297487000,58.479496948421,4.745228138547870
