Timestamp,Name,Height_of_planting,Species,notes,Latitude,Longitude,Altitude,Accuracy
2023-11-11 12:47:38.999,17,150,gul-rød,No tube,55.58652990968490,11.837111832585000,45.33797836303710,3.5355339059327400
2023-11-11 12:48:28.000,18,140,sølv,No tube,55.58649962182720,11.837121622334500,46.12645183689890,4.81462570098326
2023-11-11 12:48:49.000,19,127,gul-rød,No tube,55.58644443056840,11.837124278675900,46.257269085384900,4.79199473843699
2023-11-11 12:49:05.000,20,185,Grøn,60 cm grøn tube,55.586426637076600,11.837182232398500,46.5932398037985,4.790713713064470
2023-11-11 12:51:04.999,21,215,Grøn,60 cm grøn tube,55.58613432576500,11.83726790362210,42.17037589754910,4.618596769082370
2023-11-11 12:51:10.999,22,220,gul-rød,No tube,55.58615234685680,11.83727192693560,42.689663007855400,4.6185968298415600
2023-11-11 12:52:32.000,23,200,gul-rød,60 cm grøn tube,55.58612435130020,11.83730453253900,45.75667960848660,4.618596712159130
2023-11-11 12:52:54.000,24,230,gul-rød,60 cm grøn tube,55.58614788580780,11.837301812366500,47.01584229711440,4.774798707344360
2023-11-11 12:53:09.000,25,190,Grøn,Curly tube,55.58610533848550,11.837316359256300,47.189142333343600,4.774691584144060
2023-11-11 12:53:15.000,26,195,Grøn,Curly tube,55.58610450524400,11.837323508433500,47.0638467753306,4.774884514270710
2023-11-11 12:53:26.000,27,150,gul-rød,Curly tube,55.58607818495900,11.837331931689600,47.50328384619210,4.775947982824060
2023-11-11 12:53:32.000,28,200,Grøn,Curly tube,55.586080931031500,11.837329103318300,47.637349867261900,4.776393990825010
2023-11-11 12:54:17.000,29,186,gul-rød,Curly tube,55.585926416267200,11.837397997756000,47.56447163131090,4.751673652422640
2023-11-11 12:54:51.000,30,166,Grøn,Curly tube,55.58592359746200,11.837396035685800,47.11364989262070,4.754095474966980
2023-11-11 12:59:31.000,31,184,gul-rød,Curly tube,55.585908710010900,11.83743194370430,47.7604668950662,4.745743478864670
2023-11-11 12:59:49.000,32,230,Grøn,Curly tube,55.58591048872780,11.837424758927900,47.53949724230920,4.748448761790910
2023-11-11 13:00:02.000,33,145,gul-rød,No tube,55.58589990103130,11.837417536857700,47.66314133629200,4.754168869564540
2023-11-11 13:00:14.000,34,133,gul-rød,No tube,55.585893265724500,11.837432970817300,47.68976998515430,4.7515237529370000
2023-11-11 13:00:30.000,35,187,gul-rød,Curly tube,55.58589253368420,11.837432608170500,47.948344885371600,4.757242402599480
2023-11-11 13:02:00.000,36,118,Grøn,Curly tube,55.585811223037200,11.83746745734300,47.78020336199550,4.7356300479317300
2023-11-11 13:02:10.000,37,110,Grøn,Curly tube,55.58581362568700,11.837461054943600,47.24033252429220,4.7455470682220700
2023-11-11 13:02:44.000,38,205,gul-rød,Curly tube,55.58570102387900,11.837530066552900,48.48152512405070,4.756252859140170
2023-11-11 13:08:11.999,39,150,Grøn,No tube,55.58566757461870,11.837527458998200,48.56079077813770,4.799327801315360
2023-11-11 13:08:27.999,40,192,Grøn,No tube,55.585616751159100,11.8375934388793,48.48068457096820,4.796320905137130
2023-11-11 13:08:43.999,41,190,Grøn,No tube,55.58559844907860,11.837604098274400,47.89961554855110,4.766659376616640
2023-11-11 13:09:01.999,42,187,Grøn,No tube,55.585573914207700,11.837659838711600,48.4735850924626,4.773000753240720
2023-11-11 13:09:07.000,43,190,Grøn,No tube,55.58556761949970,11.837656859462800,48.62146615050730,4.771031264034400
2023-11-11 13:09:16.000,44,220,gul-rød,No tube,55.58555706215330,11.837630371914100,48.51308274548500,4.773889176999800
2023-11-11 13:09:32.000,45,130,gul-rød,No tube,55.58553950818260,11.837655131158500,49.21477676182990,4.778028967551510
2023-11-11 13:09:38.000,46,188,gul-rød,No tube,55.58554617222090,11.83764167406600,49.38292665313930,4.781293708222430
2023-11-11 13:13:49.000,47,110,Grøn,No tube,55.58553803717310,11.83760661632930,47.03188705444340,3.5355339059327400
2023-11-11 13:13:58.000,48,200,Grøn,No tube,55.58551243045920,11.837626816715900,45.85042960848660,4.618594292139590
2023-11-11 13:16:28.000,49,160,gul-rød,No tube,55.58547471189490,11.837822198878800,42.68832023348660,4.61859407453189
2023-11-11 13:16:46.999,50,190,Grøn,No tube,55.58547779668620,11.837807179645200,48.28658292256300,4.775678633941820
2023-11-11 13:19:44.999,51,184,gul-rød,No tube,55.58545597834100,11.837827144201700,47.34322738647460,3.5355339059327400
2023-11-11 13:19:57.000,52,185,Grøn,No tube,55.58546389923980,11.837836029019100,47.101100996136700,4.618594028598410
2023-11-11 13:20:09.000,53,190,Grøn,No tube,55.58546083984520,11.83784608730290,46.18014152254910,4.618594013205480
2023-11-11 13:21:09.000,54,237,gul-rød,No tube,55.58547262738710,11.837864398832200,48.306307420134500,4.778755172219540
2023-11-11 13:21:18.000,55,180,gul-rød,No tube,55.58545128285230,11.837893038869800,48.50409153662620,4.775439579733220
2023-11-11 13:21:36.000,56,200,gul-rød,No tube,55.58547350893870,11.837889584343500,47.25784145947550,4.780296883641790
